A	P	D	Y
80	1959	7	3270
80	1959	9	3596
80	1960	11	3379
80	1960	6	3793
80	1961	9	3549
80	1961	10	3792
80	1962	10	3558
80	1962	5	4052
80	1963	9	3798
80	1963	16	4051
80	1964	14	3792
80	1964	15	4447
80	1965	13	4171
80	1965	9	4512
80	1966	17	4238
80	1966	5	4448
80	1967	17	4180
80	1967	15	4624
80	1968	9	4359
80	1968	14	4770
80	1969	11	4509
80	1969	15	4872
80	1970	17	4622
80	1970	11	5083
80	1971	24	4835
80	1971	22	5357
80	1972	23	5091
80	1972	14	5383
80	1973	16	5135
80	1973	10	5737
80	1974	13	5470
80	1974	21	5891
80	1975	13	5610
80	1975	19	6181
80	1976	25	5886
80	1976	25	6513
80	1977	24	6228
80	1977	16	6513
80	1978	14	6235
80	1978	30	6795
80	1979	23	6495
80	1979	15	6881
80	1980	20	6571
80	1980	13	7085
80	1981	24	6767
80	1981	22	7400
80	1982	32	7090
80	1982	14	7579
80	1983	22	7256
80	1983	18	7568
80	1984	26	7252
80	1984	12	7843
80	1985	20	7515
80	1985	18	7918
80	1986	35	7599
80	1986	24	8144
80	1987	22	7816
80	1987	23	8199
80	1988	39	7880
80	1988	24	8593
80	1989	28	8254
80	1989	20	8883
80	1990	25	8522
80	1990	15	8695
80	1991	17	8359
80	1991	36	8647
80	1992	19	8325
80	1992	20	8853
80	1993	23	8497
80	1993	30	8748
80	1994	33	8403
80	1994	15	8717
80	1995	26	8364
80	1995	23	8181
80	1996	27	7858
80	1996	26	8247
80	1997	22	7931
80	1997	15	8190
80	1998	33	7880
80	1998	24	8348
80	1999	25	8027
80	1999	21	7970
80	2000	30	7669
80	2000	27	9312
80	2001	30	8978
80	2001	29	9029
80	2002	50	8694
80	2002	31	8341
80	2003	31	8015
80	2003	21	8568
81	1943	1	1686
81	1943	4	1924
81	1944	0	1762
81	1944	3	1957
81	1945	6	1804
81	1945	3	2072
81	1946	5	1912
81	1946	7	2177
81	1947	6	2006
81	1947	5	2211
81	1948	6	2036
81	1948	3	2245
81	1949	1	2079
81	1949	8	2301
81	1950	7	2140
81	1950	9	2356
81	1951	6	2161
81	1951	4	2512
81	1952	8	2325
81	1952	5	2373
81	1953	7	2190
81	1953	3	2623
81	1954	1	2430
81	1954	7	2553
81	1955	12	2362
81	1955	2	2719
81	1956	7	2534
81	1956	4	2924
81	1957	6	2715
81	1957	4	3098
81	1958	8	2879
81	1958	5	3073
81	1959	3	2854
81	1959	11	3158
81	1960	10	2937
81	1960	11	3280
81	1961	6	3071
81	1961	12	3426
81	1962	6	3184
81	1962	10	3439
81	1963	11	3203
81	1963	12	3668
81	1964	13	3411
81	1964	10	3661
81	1965	16	3409
81	1965	13	4028
81	1966	11	3750
81	1966	13	4096
81	1967	15	3822
81	1967	11	4046
81	1968	9	3791
81	1968	10	4230
81	1969	18	3977
81	1969	11	4380
81	1970	13	4118
81	1970	21	4491
81	1971	15	4235
81	1971	13	4715
81	1972	14	4467
81	1972	10	4957
81	1973	16	4684
81	1973	12	5011
81	1974	18	4748
81	1974	17	5334
81	1975	23	5062
81	1975	10	5473
81	1976	15	5189
81	1976	8	5737
81	1977	18	5459
81	1977	18	6092
81	1978	28	5806
81	1978	16	6091
81	1979	22	5798
81	1979	16	6343
81	1980	25	6035
81	1980	12	6412
81	1981	23	6095
81	1981	21	6604
81	1982	21	6281
81	1982	22	6928
81	1983	24	6607
81	1983	11	7090
81	1984	32	6763
81	1984	17	7099
81	1985	33	6788
81	1985	20	7343
81	1986	22	6997
81	1986	20	7440
81	1987	23	7117
81	1987	25	7652
81	1988	35	7317
81	1988	24	7716
81	1989	25	7377
81	1989	20	8082
81	1990	29	7732
81	1990	24	8330
81	1991	34	7950
81	1991	19	8186
81	1992	26	7839
81	1992	28	8158
81	1993	21	7791
81	1993	31	8312
81	1994	25	7941
81	1994	24	8230
81	1995	18	7872
81	1995	17	8178
81	1996	28	7803
81	1996	22	7697
81	1997	20	7369
81	1997	30	7770
81	1998	22	7446
81	1998	27	7725
81	1999	22	7402
81	1999	26	7862
81	2000	38	7525
81	2000	14	7518
81	2001	28	7214
81	2001	29	8810
81	2002	27	8452
81	2002	24	8523
81	2003	28	8177
81	2003	23	7846
82	1943	1	1650
82	1943	1	1607
82	1944	3	1451
82	1944	3	1684
82	1945	3	1527
82	1945	2	1733
82	1946	4	1579
82	1946	5	1834
82	1947	4	1673
82	1947	2	1919
82	1948	3	1764
82	1948	3	1958
82	1949	7	1799
82	1949	2	1993
82	1950	6	1805
82	1950	3	2070
82	1951	4	1910
82	1951	4	2078
82	1952	5	1908
82	1952	6	2228
82	1953	6	2043
82	1953	7	2098
82	1954	8	1912
82	1954	4	2331
82	1955	8	2138
82	1955	4	2272
82	1956	9	2097
82	1956	5	2442
82	1957	5	2257
82	1957	4	2607
82	1958	13	2397
82	1958	4	2764
82	1959	5	2537
82	1959	7	2744
82	1960	11	2548
82	1960	7	2828
82	1961	9	2607
82	1961	12	2960
82	1962	14	2729
82	1962	7	3066
82	1963	12	2831
82	1963	4	3086
82	1964	9	2854
82	1964	7	3283
82	1965	7	3042
82	1965	7	3288
82	1966	10	3046
82	1966	10	3615
82	1967	7	3357
82	1967	11	3690
82	1968	7	3430
82	1968	9	3671
82	1969	6	3433
82	1969	6	3852
82	1970	14	3625
82	1970	11	3985
82	1971	11	3731
82	1971	7	4111
82	1972	16	3855
82	1972	15	4339
82	1973	11	4077
82	1973	9	4545
82	1974	10	4265
82	1974	14	4609
82	1975	24	4332
82	1975	22	4926
82	1976	15	4646
82	1976	14	5043
82	1977	20	4760
82	1977	15	5330
82	1978	20	5050
82	1978	23	5657
82	1979	30	5353
82	1979	24	5649
82	1980	24	5341
82	1980	12	5879
82	1981	19	5567
82	1981	15	5938
82	1982	22	5624
82	1982	13	6121
82	1983	20	5786
82	1983	18	6446
82	1984	20	6114
82	1984	15	6602
82	1985	19	6263
82	1985	22	6631
82	1986	17	6312
82	1986	25	6823
82	1987	25	6475
82	1987	25	6954
82	1988	16	6612
82	1988	17	7146
82	1989	26	6807
82	1989	20	7203
82	1990	15	6857
82	1990	25	7554
82	1991	22	7185
82	1991	24	7762
82	1992	32	7373
82	1992	14	7664
82	1993	20	7288
82	1993	21	7590
82	1994	23	7200
82	1994	22	7756
82	1995	24	7370
82	1995	16	7686
82	1996	29	7309
82	1996	15	7615
82	1997	23	7245
82	1997	25	7201
82	1998	30	6869
82	1998	21	7282
82	1999	28	6937
82	1999	27	7235
82	2000	27	6900
82	2000	28	7354
82	2001	38	7011
82	2001	12	7060
82	2002	40	6745
82	2002	31	8262
82	2003	25	7878
82	2003	19	8002
83	1943	5	1269
83	1943	4	1577
83	1944	5	1428
83	1944	4	1373
83	1945	2	1247
83	1945	1	1448
83	1946	1	1300
83	1946	2	1497
83	1947	2	1344
83	1947	1	1591
83	1948	2	1450
83	1948	7	1696
83	1949	3	1549
83	1949	7	1717
83	1950	5	1568
83	1950	4	1702
83	1951	4	1525
83	1951	4	1819
83	1952	6	1651
83	1952	0	1822
83	1953	6	1651
83	1953	2	1954
83	1954	8	1781
83	1954	5	1819
83	1955	9	1647
83	1955	2	2045
83	1956	5	1870
83	1956	9	2012
83	1957	3	1837
83	1957	7	2164
83	1958	5	1978
83	1958	4	2295
83	1959	7	2085
83	1959	12	2425
83	1960	7	2198
83	1960	5	2462
83	1961	2	2276
83	1961	7	2495
83	1962	6	2274
83	1962	7	2608
83	1963	10	2390
83	1963	6	2715
83	1964	9	2481
83	1964	9	2739
83	1965	14	2519
83	1965	7	2929
83	1966	12	2696
83	1966	9	2924
83	1967	11	2692
83	1967	10	3235
83	1968	15	2997
83	1968	14	3302
83	1969	12	3060
83	1969	9	3315
83	1970	13	3086
83	1970	18	3523
83	1971	10	3301
83	1971	11	3610
83	1972	15	3356
83	1972	10	3722
83	1973	18	3476
83	1973	10	3943
83	1974	14	3681
83	1974	11	4124
83	1975	10	3856
83	1975	17	4195
83	1976	11	3922
83	1976	19	4503
83	1977	13	4227
83	1977	13	4625
83	1978	22	4354
83	1978	18	4899
83	1979	18	4599
83	1979	10	5198
83	1980	14	4884
83	1980	13	5182
83	1981	18	4859
83	1981	12	5411
83	1982	17	5091
83	1982	16	5467
83	1983	15	5150
83	1983	14	5611
83	1984	14	5273
83	1984	18	5942
83	1985	23	5600
83	1985	12	6086
83	1986	18	5732
83	1986	10	6150
83	1987	22	5814
83	1987	16	6300
83	1988	24	5957
83	1988	21	6433
83	1989	18	6072
83	1989	17	6638
83	1990	22	6284
83	1990	17	6684
83	1991	19	6322
83	1991	30	6994
83	1992	27	6606
83	1992	22	7173
83	1993	20	6767
83	1993	13	7087
83	1994	25	6694
83	1994	15	7010
83	1995	16	6621
83	1995	16	7170
83	1996	25	6774
83	1996	26	7118
83	1997	29	6734
83	1997	36	7063
83	1998	22	6708
83	1998	18	6703
83	1999	16	6361
83	1999	31	6757
83	2000	29	6408
83	2000	23	6733
83	2001	24	6384
83	2001	20	6840
83	2002	20	6490
83	2002	15	6582
83	2003	14	6252
83	2003	31	7683
84	1943	4	1062
84	1943	4	1206
84	1944	5	1080
84	1944	4	1353
84	1945	2	1178
84	1945	4	1200
84	1946	6	1086
84	1946	1	1231
84	1947	2	1096
84	1947	1	1274
84	1948	3	1143
84	1948	6	1392
84	1949	6	1278
84	1949	5	1469
84	1950	6	1312
84	1950	6	1500
84	1951	3	1356
84	1951	2	1451
84	1952	4	1302
84	1952	7	1573
84	1953	2	1419
84	1953	6	1567
84	1954	7	1407
84	1954	1	1698
84	1955	9	1539
84	1955	3	1570
84	1956	5	1413
84	1956	7	1789
84	1957	6	1624
84	1957	1	1747
84	1958	12	1575
84	1958	5	1886
84	1959	3	1704
84	1959	4	1979
84	1960	5	1786
84	1960	6	2084
84	1961	7	1876
84	1961	6	2176
84	1962	9	1978
84	1962	9	2165
84	1963	8	1957
84	1963	8	2292
84	1964	1	2093
84	1964	9	2364
84	1965	4	2135
84	1965	5	2415
84	1966	10	2199
84	1966	2	2576
84	1967	12	2357
84	1967	9	2581
84	1968	8	2364
84	1968	8	2881
84	1969	6	2652
84	1969	8	2945
84	1970	6	2710
84	1970	16	2976
84	1971	14	2756
84	1971	12	3180
84	1972	14	2941
84	1972	10	3225
84	1973	11	2975
84	1973	6	3363
84	1974	16	3132
84	1974	15	3553
84	1975	15	3300
84	1975	14	3729
84	1976	15	3464
84	1976	14	3787
84	1977	17	3529
84	1977	19	4094
84	1978	11	3828
84	1978	12	4219
84	1979	14	3946
84	1979	20	4450
84	1980	9	4149
84	1980	8	4725
84	1981	15	4410
84	1981	13	4694
84	1982	27	4379
84	1982	19	4926
84	1983	11	4592
84	1983	20	4991
84	1984	13	4679
84	1984	14	5110
84	1985	19	4777
84	1985	17	5430
84	1986	23	5088
84	1986	21	5556
84	1987	20	5209
84	1987	19	5641
84	1988	19	5288
84	1988	17	5789
84	1989	22	5439
84	1989	23	5891
84	1990	21	5525
84	1990	20	6099
84	1991	24	5727
84	1991	17	6132
84	1992	22	5745
84	1992	30	6408
84	1993	26	6007
84	1993	21	6561
84	1994	36	6150
84	1994	23	6502
84	1995	27	6109
84	1995	15	6422
84	1996	23	6026
84	1996	20	6579
84	1997	15	6183
84	1997	28	6541
84	1998	17	6167
84	1998	15	6535
84	1999	29	6172
84	1999	21	6184
84	2000	26	5837
84	2000	15	6239
84	2001	25	5899
84	2001	15	6203
84	2002	24	5837
84	2002	18	6313
84	2003	17	5953
84	2003	22	6085
85	1943	2	815
85	1943	1	1001
85	1944	5	881
85	1944	1	1017
85	1945	1	909
85	1945	1	1079
85	1946	2	917
85	1946	3	1020
85	1947	2	902
85	1947	1	1032
85	1948	2	917
85	1948	4	1082
85	1949	3	965
85	1949	1	1223
85	1950	2	1075
85	1950	2	1234
85	1951	4	1087
85	1951	2	1281
85	1952	5	1141
85	1952	2	1228
85	1953	2	1090
85	1953	1	1344
85	1954	3	1195
85	1954	2	1332
85	1955	5	1194
85	1955	3	1463
85	1956	8	1325
85	1956	5	1334
85	1957	4	1178
85	1957	1	1540
85	1958	3	1383
85	1958	4	1492
85	1959	4	1330
85	1959	3	1615
85	1960	8	1437
85	1960	3	1700
85	1961	6	1532
85	1961	4	1782
85	1962	10	1593
85	1962	8	1880
85	1963	4	1689
85	1963	7	1859
85	1964	5	1674
85	1964	10	1992
85	1965	7	1791
85	1965	8	2023
85	1966	8	1805
85	1966	11	2088
85	1967	7	1876
85	1967	9	2257
85	1968	10	2057
85	1968	14	2257
85	1969	10	2058
85	1969	9	2538
85	1970	8	2307
85	1970	14	2590
85	1971	10	2362
85	1971	3	2646
85	1972	3	2433
85	1972	14	2823
85	1973	9	2594
85	1973	3	2856
85	1974	11	2633
85	1974	9	3015
85	1975	18	2783
85	1975	13	3174
85	1976	21	2927
85	1976	12	3326
85	1977	16	3065
85	1977	14	3406
85	1978	12	3159
85	1978	10	3695
85	1979	15	3417
85	1979	16	3808
85	1980	11	3523
85	1980	13	3997
85	1981	14	3692
85	1981	12	4254
85	1982	19	3946
85	1982	13	4228
85	1983	16	3927
85	1983	21	4423
85	1984	14	4095
85	1984	11	4526
85	1985	21	4205
85	1985	12	4608
85	1986	10	4281
85	1986	14	4917
85	1987	20	4580
85	1987	23	5038
85	1988	16	4699
85	1988	10	5107
85	1989	20	4753
85	1989	15	5258
85	1990	15	4888
85	1990	19	5341
85	1991	21	4977
85	1991	14	5540
85	1992	18	5157
85	1992	17	5547
85	1993	21	5160
85	1993	13	5803
85	1994	20	5408
85	1994	18	5944
85	1995	16	5528
85	1995	13	5908
85	1996	21	5508
85	1996	25	5829
85	1997	20	5440
85	1997	19	5983
85	1998	20	5598
85	1998	22	5986
85	1999	13	5618
85	1999	20	5983
85	2000	24	5606
85	2000	15	5667
85	2001	12	5311
85	2001	26	5727
85	2002	24	5381
85	2002	19	5652
85	2003	26	5297
85	2003	21	5771
86	1943	0	638
86	1943	2	761
86	1944	4	657
86	1944	1	821
86	1945	4	729
86	1945	2	865
86	1946	5	766
86	1946	2	855
86	1947	0	737
86	1947	3	850
86	1948	2	754
86	1948	1	867
86	1949	2	765
86	1949	1	909
86	1950	2	797
86	1950	1	981
86	1951	11	837
86	1951	5	1019
86	1952	2	887
86	1952	3	1075
86	1953	2	949
86	1953	1	1026
86	1954	1	905
86	1954	1	1122
86	1955	3	994
86	1955	2	1132
86	1956	2	1009
86	1956	5	1262
86	1957	8	1130
86	1957	4	1102
86	1958	5	958
86	1958	2	1310
86	1959	4	1170
86	1959	5	1251
86	1960	7	1115
86	1960	2	1349
86	1961	3	1190
86	1961	2	1451
86	1962	6	1294
86	1962	3	1497
86	1963	4	1323
86	1963	3	1595
86	1964	3	1414
86	1964	12	1589
86	1965	4	1418
86	1965	8	1691
86	1966	5	1497
86	1966	8	1699
86	1967	3	1511
86	1967	5	1775
86	1968	7	1589
86	1968	10	1956
86	1969	7	1763
86	1969	6	1965
86	1970	8	1786
86	1970	12	2190
86	1971	11	1976
86	1971	4	2255
86	1972	9	2045
86	1972	11	2330
86	1973	8	2112
86	1973	8	2484
86	1974	7	2257
86	1974	13	2528
86	1975	15	2309
86	1975	11	2667
86	1976	9	2433
86	1976	12	2805
86	1977	9	2571
86	1977	10	2942
86	1978	9	2695
86	1978	9	3034
86	1979	14	2786
86	1979	14	3272
86	1980	15	3000
86	1980	6	3377
86	1981	10	3095
86	1981	11	3540
86	1982	9	3249
86	1982	15	3793
86	1983	12	3494
86	1983	9	3777
86	1984	11	3477
86	1984	11	3936
86	1985	14	3620
86	1985	12	4037
86	1986	21	3713
86	1986	10	4122
86	1987	12	3799
86	1987	14	4414
86	1988	19	4081
86	1988	21	4531
86	1989	11	4195
86	1989	11	4580
86	1990	10	4237
86	1990	14	4700
86	1991	17	4339
86	1991	16	4797
86	1992	22	4431
86	1992	11	4962
86	1993	14	4567
86	1993	15	4971
86	1994	15	4591
86	1994	14	5216
86	1995	20	4816
86	1995	20	5319
86	1996	22	4919
86	1996	14	5309
86	1997	13	4925
86	1997	12	5248
86	1998	21	4872
86	1998	16	5413
86	1999	24	5041
86	1999	18	5432
86	2000	20	5048
86	2000	26	5418
86	2001	22	5042
86	2001	24	5125
86	2002	18	4750
86	2002	21	5205
86	2003	19	4849
86	2003	13	5125
87	1943	3	530
87	1943	0	590
87	1944	3	499
87	1944	3	608
87	1945	3	547
87	1945	2	695
87	1946	2	616
87	1946	3	712
87	1947	2	612
87	1947	1	683
87	1948	1	584
87	1948	1	709
87	1949	3	621
87	1949	1	713
87	1950	0	630
87	1950	2	741
87	1951	1	634
87	1951	2	787
87	1952	2	687
87	1952	2	824
87	1953	2	707
87	1953	1	889
87	1954	2	770
87	1954	0	849
87	1955	1	747
87	1955	2	938
87	1956	3	826
87	1956	3	948
87	1957	0	827
87	1957	4	1061
87	1958	3	929
87	1958	2	892
87	1959	5	767
87	1959	2	1102
87	1960	2	961
87	1960	4	1057
87	1961	4	942
87	1961	3	1119
87	1962	2	981
87	1962	4	1218
87	1963	5	1070
87	1963	1	1245
87	1964	6	1090
87	1964	3	1327
87	1965	3	1167
87	1965	1	1334
87	1966	6	1167
87	1966	6	1403
87	1967	1	1227
87	1967	6	1429
87	1968	6	1275
87	1968	1	1503
87	1969	6	1340
87	1969	3	1671
87	1970	3	1488
87	1970	5	1700
87	1971	7	1524
87	1971	4	1878
87	1972	7	1684
87	1972	4	1943
87	1973	9	1749
87	1973	9	1996
87	1974	6	1785
87	1974	11	2141
87	1975	7	1924
87	1975	10	2196
87	1976	5	1967
87	1976	4	2316
87	1977	6	2096
87	1977	9	2459
87	1978	16	2234
87	1978	8	2570
87	1979	8	2332
87	1979	10	2663
87	1980	7	2427
87	1980	7	2872
87	1981	18	2619
87	1981	8	2960
87	1982	13	2698
87	1982	3	3109
87	1983	16	2834
87	1983	9	3349
87	1984	16	3052
87	1984	11	3327
87	1985	13	3024
87	1985	10	3463
87	1986	11	3158
87	1986	12	3556
87	1987	13	3247
87	1987	10	3634
87	1988	11	3318
87	1988	11	3914
87	1989	17	3592
87	1989	14	4026
87	1990	14	3685
87	1990	12	4067
87	1991	16	3732
87	1991	6	4165
87	1992	20	3828
87	1992	14	4245
87	1993	18	3870
87	1993	14	4367
87	1994	13	3980
87	1994	12	4400
87	1995	18	4014
87	1995	11	4608
87	1996	12	4223
87	1996	14	4727
87	1997	21	4337
87	1997	18	4740
87	1998	12	4380
87	1998	13	4688
87	1999	16	4318
87	1999	12	4852
87	2000	17	4477
87	2000	23	4850
87	2001	18	4468
87	2001	14	4853
87	2002	26	4463
87	2002	16	4561
87	2003	16	4190
87	2003	17	4669
88	1943	2	422
88	1943	0	493
88	1944	0	420
88	1944	1	457
88	1945	2	404
88	1945	0	536
88	1946	2	486
88	1946	0	571
88	1947	2	486
88	1947	2	567
88	1948	1	490
88	1948	1	539
88	1949	1	457
88	1949	3	578
88	1950	2	505
88	1950	2	598
88	1951	1	526
88	1951	1	583
88	1952	3	492
88	1952	3	637
88	1953	1	549
88	1953	2	652
88	1954	4	552
88	1954	1	710
88	1955	4	609
88	1955	2	702
88	1956	1	616
88	1956	2	768
88	1957	0	659
88	1957	2	768
88	1958	2	658
88	1958	2	867
88	1959	5	753
88	1959	1	708
88	1960	4	620
88	1960	3	887
88	1961	4	758
88	1961	1	885
88	1962	3	771
88	1962	2	915
88	1963	4	790
88	1963	1	999
88	1964	4	865
88	1964	0	1013
88	1965	4	874
88	1965	5	1096
88	1966	6	950
88	1966	5	1085
88	1967	6	938
88	1967	8	1146
88	1968	3	995
88	1968	5	1205
88	1969	6	1068
88	1969	6	1263
88	1970	5	1116
88	1970	5	1398
88	1971	4	1232
88	1971	1	1434
88	1972	5	1268
88	1972	5	1587
88	1973	6	1414
88	1973	4	1657
88	1974	3	1475
88	1974	7	1689
88	1975	10	1505
88	1975	8	1824
88	1976	12	1630
88	1976	10	1852
88	1977	6	1650
88	1977	5	1995
88	1978	6	1790
88	1978	7	2121
88	1979	8	1901
88	1979	8	2220
88	1980	6	1996
88	1980	9	2313
88	1981	11	2089
88	1981	9	2493
88	1982	8	2251
88	1982	6	2572
88	1983	8	2320
88	1983	7	2697
88	1984	13	2434
88	1984	9	2902
88	1985	8	2611
88	1985	14	2872
88	1986	12	2583
88	1986	9	3010
88	1987	8	2721
88	1987	7	3095
88	1988	10	2797
88	1988	8	3167
88	1989	13	2861
88	1989	14	3438
88	1990	6	3111
88	1990	10	3513
88	1991	9	3180
88	1991	6	3565
88	1992	13	3229
88	1992	11	3663
88	1993	9	3324
88	1993	10	3680
88	1994	9	3322
88	1994	12	3791
88	1995	7	3430
88	1995	12	3818
88	1996	16	3452
88	1996	14	4046
88	1997	12	3681
88	1997	14	4139
88	1998	19	3768
88	1998	19	4205
88	1999	13	3838
88	1999	17	4133
88	2000	14	3773
88	2000	27	4290
88	2001	13	3917
88	2001	9	4285
88	2002	12	3906
88	2002	18	4262
88	2003	13	3881
88	2003	14	4009
89	1943	1	482
89	1943	1	393
89	1944	1	534
89	1944	2	386
89	1945	0	522
89	1945	0	392
89	1946	1	552
89	1946	3	447
89	1947	1	588
89	1947	1	448
89	1948	0	622
89	1948	0	460
89	1949	1	657
89	1949	3	420
89	1950	3	618
89	1950	0	475
89	1951	1	676
89	1951	1	487
89	1952	1	681
89	1952	1	451
89	1953	6	644
89	1953	1	511
89	1954	0	704
89	1954	0	507
89	1955	2	715
89	1955	2	567
89	1956	1	787
89	1956	0	575
89	1957	1	810
89	1957	2	608
89	1958	2	845
89	1958	0	606
89	1959	2	857
89	1959	2	701
89	1960	3	935
89	1960	4	592
89	1961	3	891
89	1961	3	703
89	1962	4	974
89	1962	5	713
89	1963	4	1001
89	1963	4	732
89	1964	1	1037
89	1964	1	802
89	1965	3	1118
89	1965	4	811
89	1966	3	1146
89	1966	1	875
89	1967	4	1227
89	1967	3	873
89	1968	3	1276
89	1968	3	925
89	1969	2	1354
89	1969	5	1001
89	1970	6	1475
89	1970	6	1047
89	1971	4	1565
89	1971	5	1157
89	1972	2	1711
89	1972	8	1191
89	1973	6	1803
89	1973	2	1338
89	1974	8	1984
89	1974	5	1386
89	1975	5	2094
89	1975	6	1416
89	1976	2	2161
89	1976	5	1535
89	1977	4	2351
89	1977	6	1563
89	1978	5	2468
89	1978	5	1687
89	1979	4	2626
89	1979	5	1794
89	1980	7	2779
89	1980	6	1885
89	1981	9	2937
89	1981	7	1979
89	1982	11	3142
89	1982	4	2134
89	1983	7	3356
89	1983	9	2195
89	1984	6	3512
89	1984	7	2306
89	1985	11	3694
89	1985	7	2471
89	1986	9	3965
89	1986	4	2445
89	1987	6	4072
89	1987	6	2579
89	1988	14	4277
89	1988	12	2651
89	1989	6	4417
89	1989	5	2707
89	1990	8	4543
89	1990	4	2937
89	1991	13	4834
89	1991	6	3020
89	1992	8	5010
89	1992	9	3059
89	1993	8	5106
89	1993	5	3149
89	1994	8	5290
89	1994	4	3154
89	1995	12	5355
89	1995	8	3256
89	1996	12	5524
89	1996	8	3282
89	1997	8	5667
89	1997	13	3492
89	1998	14	5975
89	1998	11	3595
89	1999	16	6187
89	1999	13	3645
89	2000	10	6356
89	2000	14	3598
89	2001	10	6416
89	2001	15	3731
89	2002	10	6576
89	2002	12	3710
89	2003	15	6627
89	2003	7	3702
